N5325BAINITE,N5440MARTENSITE
3.7142857693346634,2.875000172779262
2.949999596639,3.198198245927911
3.7600000844074475,3.4142855288384855
1.6666668664739726,1.88732359285525
3.1489365725149066,1.1428571070283078
2.5714285714285716,2.0138890346727285
1.812499985452277,1.272727205849627
1.7692309679628604,2.0
2.04615374920037,2.0
2.489361526595305,2.4324326485378296
2.0,7.659573673738918
1.5882352793599948,2.3333333333333335
2.238095183515531,2.212389317439291
1.5384616342271646,3.3333331391555596
2.142857142857143,2.356756853206161
2.306122502343365,3.141176140244643
1.6999999460520339,1.454545343082712
2.9253730123779005,1.222222338776484
2.619047491410462,3.89873405544655
1.2857142306653364,1.846153955834896
2.9565219097202036,1.3000000539479661
1.7850468784243336,1.1818181818181819
2.6,3.2602735938940235
2.9452058130657464,1.9878050357186545
2.222222155619797,2.534350864332617
1.500000033320012,2.697674213843891
2.9411762388414275,2.9166665630044095
1.6136363771200337,2.7142855766633414
3.090908615066324,3.0
